,COEFF,QUARTER,REFYEAR,REFWEEK,INTWEEK,COUNTRY,DEGURBA,HHTYPE,HHINST,INTWAVE,INTQUEST,REM,YEAR,HHPRIV,SEX,AGE,NATIONAL,YEARESID,COUNTRYB,PROXY,NOWKREAS,STAPRO,SIGNISAL,SUPVISOR,SIZEFIRM,COUNTRYW,YSTARTWK,MSTARTWK,WAYJFOUN,FTPT,FTPTREAS,TEMP,TEMPREAS,TEMPDUR,TEMPAGCY,SHIFTWK,EVENWK,NIGHTWK,SATWK,SUNWK,HWUSUAL,HWACTUAL,HWOVERP,HWOVERPU,HOURREAS,WISHMORE,WAYMORE,HWWISH,HOMEWK,LOOKOJ,LOOKREAS,EXIST2J,STAPRO2J,HWACTUA2,EXISTPR,YEARPR,MONTHPR,LEAVREAS,STAPROPR,SEEKWORK,SEEKREAS,SEEKTYPE,SEEKDUR,METHODA,METHODB,METHODC,METHODD,METHODE,METHODF,METHODG,METHODH,METHODI,METHODJ,METHODK,METHODL,METHODM,WANTWORK,AVAILBLE,AVAIREAS,PRESEEK,NEEDCARE,REGISTER,EDUCSTAT,EDUCLEVL,COURATT,COURLEN,COURPURP,COURWORH,HATYEAR,ILOSTAT,ISCO1D,ISCOPR1D,DURUNE,EDUC4WN,HATLEV1D,METHFW,LENTR4W,PURP4W,STARTIME,LEAVCLAS,INCDECIL,NACE1D,NACE2J1D,NACEPR1D,HHNBPERS
833,0.0183175,Q2,2013,18,19,SI,3.0,1,9,5,2,5,2013,1,1.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2012,4.0,0.0,9,4,9.0,3,3,1,0,1,1,0,1,0,0,0,1,1,0,0,9.0,1,9.0,1,9,2,2,9.0,2,999,9,9,2002,2.0,999.0,999.0,3.0,0,M,0.0,9.0,9.0,999,5.0,99.0,9,9,9,4
879,0.016815,Q4,2013,48,49,SI,4.0,1,9,1,2,11,2013,1,1.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,5.0,9,2.0,15,000-OWN COUNTRY,2011,9.0,9.0,1,9.0,2.0,,6,0.0,3.0,1,3,2,2,50,50,,,97,0.0,9,,3,1,7,1,9,99,9,9999,99.0,99.0,9,9,9.0,2,3,0,0,1,1,0,1,0,0,0,1,0,0,0,9.0,9,9.0,9,9,4,2,9.0,2,999,9,9,2009,1.0,300.0,999.0,9.0,0,H,0.0,9.0,9.0,26,,,B,9,9,5
912,0.0253025,Q1,2013,10,11,SI,4.0,1,9,3,2,3,2013,1,2.0,47.0,NO ANSWER,,NO ANSWER,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2012,10.0,0.0,5,4,9.0,3,2,1,0,1,1,1,1,0,0,0,1,1,0,0,9.0,1,9.0,1,9,2,2,9.0,2,999,9,9,1977,2.0,999.0,,1.0,0,L,0.0,9.0,9.0,999,3.0,99.0,9,9,B,3
927,0.029095,Q1,2013,8,9,SI,3.0,1,9,3,2,2,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,5.0,9,2.0,15,000-OWN COUNTRY,2012,9.0,,2,,2.0,,3,1.0,3.0,3,3,3,3,25,25,,,97,1.0,4,40.0,3,1,7,1,9,99,9,9999,99.0,99.0,9,9,9.0,2,2,0,0,1,1,1,1,1,0,0,1,0,0,0,9.0,1,9.0,9,9,4,2,9.0,2,999,9,9,2011,1.0,400.0,999.0,9.0,0,H,0.0,9.0,9.0,5,,,H,9,9,4
933,0.0395175,Q1,2013,9,10,SI,3.0,1,9,2,2,2,2013,1,1.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2004,99.0,99.0,9,4,9.0,3,3,0,0,1,1,0,0,0,0,0,1,0,0,0,9.0,1,9.0,1,9,4,2,9.0,2,999,9,9,1986,2.0,999.0,999.0,3.0,0,M,0.0,9.0,9.0,999,8.0,99.0,9,9,9,3
943,0.0254025,Q1,2013,3,4,SI,4.0,1,9,2,2,1,2013,1,2.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2000,99.0,99.0,9,4,9.0,3,3,0,0,1,1,1,1,1,0,0,1,0,0,0,9.0,1,9.0,1,9,4,2,9.0,2,999,9,9,1982,2.0,999.0,999.0,3.0,0,M,0.0,9.0,9.0,999,8.0,99.0,9,9,9,4
949,0.0229025,Q3,2013,29,30,SI,3.0,1,9,2,2,7,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2012,9.0,5.0,5,4,9.0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9.0,1,9.0,2,9,4,1,5.0,2,999,9,9,2012,3.0,999.0,,9.0,1,M,,,,999,4.0,99.0,9,9,H,1
965,0.026865,Q4,2013,44,45,SI,,1,9,5,2,10,2013,1,2.0,65.0,005-EU28,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2013,8.0,1.0,5,4,9.0,3,1,1,0,1,1,1,1,0,0,0,1,1,0,0,9.0,1,9.0,1,9,2,2,9.0,2,999,9,9,1998,2.0,999.0,500.0,1.0,0,M,0.0,9.0,9.0,999,2.0,99.0,9,9,H,4
967,0.038895,Q3,2013,32,33,SI,3.0,1,9,4,2,8,2013,1,2.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,1,0.0,9,9.0,99,005-EU28,2011,4.0,9.0,1,9.0,9.0,9.0,9,9.0,9.0,1,3,1,1,52,0,99.0,99.0,99,0.0,9,,3,1,7,1,9,99,9,9999,99.0,99.0,9,9,9.0,1,2,0,0,0,1,0,1,1,1,0,1,0,0,0,9.0,9,9.0,9,9,4,2,9.0,2,999,9,9,1979,1.0,500.0,999.0,9.0,0,M,0.0,9.0,9.0,28,,99.0,H,9,9,2
968,0.02155,Q4,2013,50,51,SI,3.0,1,9,2,2,12,2013,1,2.0,32.0,005-EU28,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,0,9999,99.0,99.0,9,4,9.0,3,1,1,1,1,1,0,1,1,0,0,0,0,0,0,9.0,1,9.0,5,9,4,2,9.0,1,6,2,5,2007,2.0,999.0,999.0,1.0,1,M,0.0,,,999,,99.0,9,9,9,6
989,0.0185875,Q2,2013,19,20,SI,3.0,1,9,1,2,5,2013,1,1.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,0,9999,99.0,99.0,9,4,9.0,3,3,1,0,1,1,1,1,1,0,0,1,1,0,0,9.0,1,9.0,5,9,2,2,9.0,2,999,9,9,2000,2.0,999.0,999.0,3.0,0,M,0.0,9.0,9.0,999,,99.0,9,9,9,6
995,0.02411,Q1,2013,9,10,SI,3.0,1,9,1,2,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2012,4.0,0.0,5,4,9.0,3,2,1,1,1,1,1,1,1,0,0,1,1,0,0,9.0,1,9.0,1,9,2,2,9.0,2,999,9,9,2010,2.0,999.0,,2.0,0,M,0.0,9.0,9.0,999,4.0,99.0,9,9,B,6
1000,0.0274575,Q2,2013,20,21,SI,3.0,1,9,1,2,5,2013,1,2.0,32.0,005-EU28,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2011,10.0,1.0,9,4,9.0,3,3,1,0,1,1,1,1,1,0,0,1,1,0,0,9.0,1,9.0,2,9,2,1,5.0,2,999,9,9,2004,2.0,999.0,999.0,3.0,1,M,0.0,,,999,6.0,99.0,9,9,9,2
1042,0.0380025,Q1,2013,10,11,SI,3.0,1,9,3,2,3,2013,1,2.0,47.0,005-EU28,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2011,7.0,9.0,9,4,9.0,3,1,1,0,0,1,1,1,1,0,0,1,1,0,0,9.0,1,9.0,1,9,2,2,9.0,2,999,9,9,1979,2.0,999.0,999.0,1.0,0,M,0.0,9.0,9.0,999,6.0,99.0,9,9,9,2
1057,0.0954325,Q3,2013,33,34,SI,3.0,1,9,5,2,8,2013,1,1.0,47.0,005-EU28,0.0,000-OWN COUNTRY,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2013,6.0,0.0,0,4,9.0,3,1,0,0,1,1,1,1,0,0,0,1,0,0,0,9.0,1,9.0,1,9,4,2,9.0,2,999,9,9,1989,2.0,999.0,300.0,1.0,0,M,0.0,9.0,9.0,999,2.0,99.0,9,9,H,3
1063,0.062275,Q4,2013,48,49,SI,4.0,1,9,1,2,11,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,5.0,9,1.0,15,000-OWN COUNTRY,1999,99.0,9.0,1,9.0,1.0,9.0,9,0.0,3.0,2,3,2,2,40,40,,,97,0.0,9,,2,1,6,1,9,99,9,9999,99.0,99.0,9,9,9.0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,9.0,9,9.0,9,9,4,2,9.0,2,999,9,9,2000,1.0,100.0,999.0,9.0,0,H,0.0,9.0,9.0,168,,,F,9,9,2
1075,0.0576325,Q4,2013,44,45,SI,3.0,1,9,5,2,10,2013,1,1.0,32.0,005-EU28,0.0,000-OWN COUNTRY,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2013,10.0,0.0,5,4,9.0,3,1,1,0,1,0,0,1,0,0,0,1,1,0,1,9.0,1,9.0,5,9,1,2,9.0,2,999,9,9,2010,2.0,999.0,200.0,1.0,0,H,0.0,9.0,9.0,999,1.0,99.0,9,9,B,4
1078,0.106695,Q4,2013,40,41,SI,4.0,1,9,4,2,10,2013,1,1.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2003,99.0,99.0,9,4,9.0,3,3,0,1,1,1,1,1,0,0,0,0,0,0,0,9.0,1,9.0,1,9,4,2,9.0,2,999,9,9,1982,2.0,999.0,999.0,3.0,0,L,0.0,9.0,9.0,999,8.0,99.0,9,9,9,1
1083,0.0319725,Q4,2013,46,47,SI,4.0,1,9,4,2,11,2013,1,2.0,47.0,NO ANSWER,,NO ANSWER,2,99,5.0,9,2.0,15,000-OWN COUNTRY,2013,9.0,1.0,1,9.0,1.0,9.0,9,0.0,1.0,2,3,2,3,40,40,,,97,0.0,9,,3,1,7,1,9,99,9,9999,99.0,99.0,9,9,9.0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,9.0,9,9.0,9,9,4,2,9.0,2,999,9,9,1987,1.0,900.0,999.0,9.0,0,M,0.0,9.0,9.0,2,,,H,9,9,3
1109,0.02385,Q3,2013,28,29,SI,3.0,1,9,2,2,7,2013,1,2.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,5.0,9,2.0,15,000-OWN COUNTRY,2013,7.0,,1,9.0,2.0,,1,1.0,3.0,3,3,3,3,40,40,,,97,1.0,4,50.0,3,1,2,1,9,99,9,9999,99.0,99.0,9,9,9.0,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,9.0,1,9.0,9,9,4,1,5.0,2,999,9,9,2010,1.0,400.0,999.0,9.0,1,M,0.0,,,0,,,A,9,9,4
1121,0.0270575,Q3,2013,31,32,SI,4.0,1,9,3,2,8,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2012,6.0,1.0,9,4,9.0,3,3,1,0,1,0,0,1,0,0,0,0,0,0,0,9.0,1,9.0,1,9,2,2,9.0,2,999,9,9,2011,2.0,999.0,999.0,3.0,0,H,0.0,9.0,9.0,999,5.0,99.0,9,9,9,3
1123,0.021255,Q4,2013,46,47,SI,4.0,1,9,2,2,11,2013,1,1.0,47.0,NO ANSWER,,NO ANSWER,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2001,99.0,99.0,9,4,9.0,5,1,1,1,1,1,1,1,0,0,0,1,1,0,0,9.0,1,9.0,1,9,2,2,9.0,2,999,9,9,1990,2.0,999.0,999.0,1.0,0,M,0.0,9.0,9.0,999,8.0,99.0,9,9,9,3
1152,0.0098075,Q3,2013,31,32,SI,3.0,1,9,1,2,8,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2012,9.0,9.0,5,4,9.0,3,2,1,0,1,1,0,1,0,0,0,1,0,0,0,9.0,1,9.0,1,9,4,1,5.0,2,999,9,9,2006,2.0,999.0,600.0,2.0,1,M,0.0,,,999,4.0,99.0,9,9,G,3
1186,0.010445,Q3,2013,33,34,SI,3.0,1,9,1,2,8,2013,1,1.0,65.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2012,9.0,9.0,5,4,9.0,3,2,1,0,1,1,1,1,0,0,0,1,1,0,0,9.0,1,9.0,1,9,1,2,9.0,2,999,9,9,1974,2.0,999.0,200.0,2.0,0,M,0.0,9.0,9.0,999,4.0,99.0,9,9,H,4
1246,0.0149525,Q3,2013,37,38,SI,4.0,1,9,1,2,9,2013,1,2.0,20.0,NO ANSWER,,NO ANSWER,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,0,9999,99.0,99.0,9,4,9.0,3,3,1,0,1,1,1,1,0,0,0,0,1,0,0,9.0,1,9.0,2,9,2,2,9.0,2,999,9,9,2009,2.0,999.0,999.0,3.0,0,M,0.0,9.0,9.0,999,,99.0,9,9,9,4
1271,0.0354675,Q3,2013,31,32,SI,3.0,1,9,2,2,8,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,0.0,9,2.0,15,000-OWN COUNTRY,2013,2.0,0.0,2,,2.0,,4,0.0,3.0,3,3,3,3,20,20,,,97,1.0,4,50.0,3,1,2,1,9,99,9,9999,99.0,99.0,9,9,9.0,3,3,0,1,0,1,1,1,1,0,0,1,0,0,0,9.0,1,9.0,9,9,4,2,9.0,2,999,9,9,2009,1.0,200.0,999.0,9.0,0,H,0.0,9.0,9.0,6,,,F,9,9,2
1289,0.0719275,Q4,2013,44,45,SI,3.0,1,9,4,2,10,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2012,1.0,1.0,9,4,9.0,3,1,1,0,1,1,0,1,0,0,0,1,1,0,0,9.0,1,9.0,1,9,2,2,9.0,2,999,9,9,1996,2.0,999.0,999.0,1.0,0,M,0.0,9.0,9.0,999,6.0,99.0,9,9,9,4
1332,0.022385,Q3,2013,27,28,SI,3.0,1,9,4,2,7,2013,1,2.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2011,9.0,0.0,9,4,9.0,3,3,1,1,1,1,1,1,1,0,0,0,1,0,0,9.0,1,9.0,1,9,2,2,9.0,2,999,9,9,1981,2.0,999.0,999.0,3.0,0,M,0.0,9.0,9.0,999,6.0,99.0,9,9,9,3
1335,0.01318,Q3,2013,28,29,SI,3.0,1,9,1,2,7,2013,1,1.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,0,9999,99.0,99.0,9,4,9.0,2,3,0,0,1,1,1,1,1,0,0,0,0,0,0,9.0,2,1.0,2,9,4,1,5.0,2,999,9,9,2004,3.0,999.0,999.0,9.0,1,M,0.0,,,999,,99.0,9,9,9,4
1352,0.0568225,Q3,2013,28,29,SI,4.0,1,9,2,2,7,2013,1,1.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,5.0,9,2.0,15,000-OWN COUNTRY,2006,99.0,9.0,1,9.0,1.0,9.0,9,0.0,1.0,1,1,1,1,40,40,,,97,0.0,9,,3,1,7,1,9,99,9,9999,99.0,99.0,9,9,9.0,3,3,0,0,1,1,1,1,1,0,0,1,0,0,0,9.0,9,9.0,9,9,4,2,9.0,2,999,9,9,2005,1.0,300.0,999.0,9.0,0,H,0.0,9.0,9.0,84,,,H,9,9,3
1417,0.0127825,Q3,2013,31,32,SI,3.0,1,9,3,2,8,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2012,5.0,1.0,9,4,9.0,3,3,1,0,1,1,1,1,1,0,0,1,1,0,0,9.0,1,9.0,1,9,2,2,9.0,2,999,9,9,2009,2.0,999.0,999.0,3.0,0,M,0.0,9.0,9.0,999,5.0,99.0,9,9,9,2
1426,0.0364475,Q3,2013,30,31,SI,3.0,1,9,3,2,7,2013,1,1.0,65.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,1993,99.0,99.0,9,4,9.0,3,3,1,0,1,1,1,1,1,0,0,1,1,0,0,9.0,2,6.0,1,9,4,2,9.0,2,999,9,9,1960,3.0,999.0,999.0,9.0,0,L,0.0,9.0,9.0,999,8.0,99.0,9,9,9,2
1454,0.1198375,Q4,2013,44,45,SI,4.0,1,9,5,2,10,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,5.0,9,2.0,15,000-OWN COUNTRY,2007,99.0,9.0,1,9.0,1.0,9.0,9,0.0,1.0,1,3,1,3,40,16,,,12,0.0,9,,3,1,6,1,9,99,9,9999,99.0,99.0,9,9,9.0,2,1,0,0,1,1,1,1,0,0,0,0,0,0,0,9.0,9,9.0,9,9,4,2,9.0,2,999,9,9,2004,1.0,900.0,999.0,9.0,0,M,0.0,9.0,9.0,72,,,T,9,9,5
1468,0.0184775,Q2,2013,19,20,SI,3.0,1,9,1,2,5,2013,1,1.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,0,9999,99.0,99.0,9,4,9.0,3,3,1,0,1,1,1,1,1,0,0,1,1,0,0,9.0,1,9.0,5,9,2,2,9.0,2,999,9,9,1999,2.0,999.0,999.0,3.0,0,M,0.0,9.0,9.0,999,,99.0,9,9,9,5
1503,0.0398975,Q3,2013,39,40,SI,4.0,1,9,1,2,9,2013,1,2.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2010,99.0,1.0,9,4,9.0,2,3,1,1,1,1,1,1,1,0,0,1,1,0,0,9.0,1,9.0,1,9,2,2,9.0,2,999,9,9,2006,2.0,999.0,999.0,3.0,0,M,0.0,9.0,9.0,999,7.0,99.0,9,9,9,4
1506,0.04162,Q2,2013,20,21,SI,4.0,1,9,3,2,5,2013,1,1.0,32.0,NO ANSWER,,NO ANSWER,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2011,9.0,0.0,9,4,9.0,3,3,0,0,1,0,0,0,1,0,0,1,0,0,0,9.0,1,9.0,1,9,4,2,9.0,2,999,9,9,1999,2.0,999.0,999.0,3.0,0,H,0.0,9.0,9.0,999,6.0,99.0,9,9,9,3
1551,0.0262775,Q3,2013,38,39,SI,3.0,1,9,1,2,9,2013,1,1.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,0,9999,99.0,99.0,9,4,9.0,3,2,1,1,1,1,1,1,1,0,0,1,1,0,1,9.0,1,9.0,2,9,4,1,,2,999,9,9,2012,2.0,999.0,999.0,2.0,1,H,0.0,,,999,,99.0,9,9,9,3
1567,0.0205075,Q1,2013,5,6,SI,4.0,1,9,3,2,1,2013,1,1.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,0,9999,99.0,99.0,9,4,9.0,3,2,0,0,1,1,0,1,0,0,0,0,0,0,0,9.0,1,9.0,2,9,4,2,9.0,2,999,9,9,2010,2.0,999.0,999.0,2.0,0,H,0.0,9.0,9.0,999,,99.0,9,9,9,3
1573,0.0063175,Q1,2013,10,11,SI,4.0,1,9,1,2,3,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,5.0,9,9.0,15,000-OWN COUNTRY,2002,99.0,9.0,2,,9.0,9.0,9,9.0,9.0,3,3,1,1,20,20,99.0,99.0,97,0.0,9,,3,1,7,1,9,99,9,9999,99.0,99.0,9,9,9.0,2,2,1,0,1,1,1,1,1,0,0,1,1,0,0,9.0,9,9.0,9,9,4,2,9.0,1,36,1,4,2012,1.0,500.0,999.0,9.0,1,H,0.0,,,132,,99.0,H,9,9,5
1580,0.0195225,Q2,2013,19,20,SI,4.0,1,9,2,2,5,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2011,1.0,9.0,9,4,9.0,3,3,0,0,1,1,0,1,0,0,0,1,0,0,0,9.0,1,9.0,1,9,4,2,9.0,2,999,9,9,2005,2.0,999.0,999.0,3.0,0,H,0.0,9.0,9.0,999,7.0,99.0,9,9,9,5
1594,0.042735,Q1,2013,6,7,SI,4.0,1,9,1,2,2,2013,1,1.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2011,4.0,7.0,9,4,9.0,2,3,1,1,1,1,1,1,1,0,0,0,0,0,0,9.0,1,9.0,1,9,2,2,9.0,2,999,9,9,2009,2.0,999.0,999.0,3.0,0,M,0.0,9.0,9.0,999,6.0,99.0,9,9,9,6
1600,0.0214975,Q2,2013,25,26,SI,4.0,1,9,1,2,6,2013,1,2.0,65.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,5.0,9,2.0,15,000-OWN COUNTRY,2013,3.0,1.0,1,9.0,2.0,,3,0.0,3.0,3,3,3,3,40,40,,,97,0.0,9,,3,1,2,1,9,99,9,9999,99.0,99.0,9,9,9.0,3,3,0,0,1,1,1,1,1,0,0,1,0,0,0,9.0,9,9.0,9,9,4,2,9.0,2,999,9,9,1976,1.0,400.0,999.0,9.0,0,M,0.0,9.0,9.0,3,,,H,9,9,2
