,COEFF,QUARTER,REFYEAR,REFWEEK,INTWEEK,COUNTRY,DEGURBA,HHTYPE,HHINST,INTWAVE,INTQUEST,REM,YEAR,HHPRIV,SEX,AGE,NATIONAL,YEARESID,COUNTRYB,PROXY,NOWKREAS,STAPRO,SIGNISAL,SUPVISOR,SIZEFIRM,COUNTRYW,YSTARTWK,MSTARTWK,WAYJFOUN,FTPT,FTPTREAS,TEMP,TEMPREAS,TEMPDUR,TEMPAGCY,SHIFTWK,EVENWK,NIGHTWK,SATWK,SUNWK,HWUSUAL,HWACTUAL,HWOVERP,HWOVERPU,HOURREAS,WISHMORE,WAYMORE,HWWISH,HOMEWK,LOOKOJ,LOOKREAS,EXIST2J,STAPRO2J,HWACTUA2,EXISTPR,YEARPR,MONTHPR,LEAVREAS,STAPROPR,SEEKWORK,SEEKREAS,SEEKTYPE,SEEKDUR,METHODA,METHODB,METHODC,METHODD,METHODE,METHODF,METHODG,METHODH,METHODI,METHODJ,METHODK,METHODL,METHODM,WANTWORK,AVAILBLE,AVAIREAS,PRESEEK,NEEDCARE,REGISTER,EDUCSTAT,EDUCLEVL,COURATT,COURLEN,COURPURP,COURWORH,HATYEAR,ILOSTAT,ISCO1D,ISCOPR1D,DURUNE,EDUC4WN,HATLEV1D,METHFW,LENTR4W,PURP4W,STARTIME,LEAVCLAS,INCDECIL,NACE1D,NACE2J1D,NACEPR1D,HHNBPERS
477,0.02001,Q2,2013,24,24,NL,4.0,1,9,2,2,6,2013,1,2.0,65.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,2012.0,1.0,0.0,9,4,9.0,5.0,3.0,1,0,1,1,1,1,0,0,0,0,1,0,0,9.0,2,6.0,,9,2,2,9.0,2,999.0,9.0,9.0,1968.0,3.0,999.0,999.0,9.0,0,L,0.0,9.0,9.0,999.0,5.0,99.0,9,9,9,2.0
486,0.07685,Q1,2013,7,7,NL,4.0,1,9,2,2,2,2013,1,1.0,32.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,0.0,9,9.0,99.0,NL,2009.0,99.0,9.0,2,,9.0,9.0,9.0,9.0,9.0,3.0,3.0,3.0,3.0,1,0.0,99.0,99.0,4.0,1.0,4,40.0,,1.0,7,2,0,4.0,9.0,9999.0,99.0,99.0,9,9,9.0,2.0,3.0,0,0,1,1,1,1,0,0,0,0,0,0,0,9.0,1,9.0,9.0,9,4,1,3.0,2,999.0,9.0,9.0,2009.0,1.0,300.0,999.0,9.0,1,H,0.0,,,48.0,,99.0,,,9,2.0
487,0.07897,Q2,2013,19,19,NL,4.0,1,9,2,2,5,2013,1,1.0,47.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,2012.0,3.0,0.0,9,4,9.0,5.0,3.0,0,0,1,0,1,1,0,0,0,0,1,0,0,9.0,1,9.0,,9,2,2,9.0,2,999.0,9.0,9.0,1991.0,2.0,999.0,999.0,3.0,0,H,0.0,9.0,9.0,999.0,5.0,99.0,9,9,9,1.0
488,0.14936,Q2,2013,16,16,NL,4.0,1,9,2,2,4,2013,1,2.0,47.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,5.0,9,2.0,13.0,NL,1992.0,99.0,9.0,2,3.0,1.0,9.0,9.0,0.0,3.0,3.0,3.0,2.0,3.0,20,20.0,0.0,0.0,97.0,0.0,9,20.0,3.0,1.0,7,1,9,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.0,9,9.0,9.0,4,4,2,9.0,2,999.0,9.0,9.0,1990.0,1.0,900.0,999.0,9.0,0,L,12.0,9.0,9.0,252.0,,3.0,B,9,9,
493,0.12746,Q1,2013,10,10,NL,4.0,1,9,2,2,3,2013,1,1.0,20.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,5.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,2012.0,12.0,,3,4,9.0,2.0,1.0,1,1,1,1,0,1,1,0,0,0,1,0,0,9.0,1,9.0,,9,2,2,9.0,2,999.0,9.0,9.0,2009.0,2.0,999.0,,1.0,0,M,0.0,9.0,9.0,999.0,3.0,99.0,9,9,F,
508,0.34693,Q1,2013,6,6,NL,4.0,1,9,2,2,2,2013,1,1.0,20.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,,99.0,99.0,9,4,9.0,5.0,2.0,0,0,0,1,0,0,1,0,0,0,1,0,0,9.0,1,9.0,,9,2,1,5.0,2,999.0,9.0,9.0,2011.0,2.0,999.0,999.0,2.0,1,M,0.0,,,999.0,,99.0,9,9,9,4.0
525,0.01922,Q2,2013,14,14,NL,4.0,1,9,2,2,4,2013,1,2.0,65.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,5.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,2012.0,5.0,1.0,3,4,9.0,2.0,2.0,0,0,1,1,0,1,1,0,0,0,1,0,0,9.0,1,9.0,,9,2,2,9.0,2,999.0,9.0,9.0,2003.0,2.0,999.0,200.0,2.0,0,H,0.0,9.0,9.0,999.0,4.0,99.0,9,9,H,1.0
547,0.2463,Q1,2013,8,8,NL,4.0,1,9,2,2,2,2013,1,2.0,47.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,1999.0,99.0,99.0,9,4,9.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.0,2,,,9,4,2,9.0,2,999.0,9.0,9.0,1982.0,3.0,999.0,999.0,9.0,0,H,12.0,9.0,9.0,999.0,8.0,99.0,9,9,9,
568,0.16376,Q2,2013,24,24,NL,4.0,1,9,2,2,6,2013,1,2.0,32.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,5.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,2012.0,7.0,3.0,3,4,9.0,5.0,1.0,0,0,1,1,1,1,1,0,0,0,0,0,0,9.0,1,9.0,,9,4,2,9.0,2,999.0,9.0,9.0,2003.0,2.0,999.0,400.0,1.0,0,H,0.0,9.0,9.0,999.0,4.0,99.0,9,9,,4.0
580,0.32136,Q4,2013,41,41,NL,4.0,1,9,2,2,10,2013,1,2.0,20.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,9,5.0,9,9.0,10.0,NL,2009.0,99.0,9.0,2,,9.0,9.0,9.0,9.0,9.0,3.0,3.0,2.0,2.0,1,0.0,99.0,99.0,99.0,1.0,4,12.0,1.0,1.0,7,1,9,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,5.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.0,1,9.0,9.0,9,4,1,3.0,2,999.0,9.0,9.0,2012.0,1.0,900.0,999.0,9.0,1,L,0.0,,,48.0,,99.0,G,9,9,4.0
593,0.23781,Q3,2013,36,36,NL,4.0,1,9,2,2,9,2013,1,1.0,47.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,5.0,9,2.0,11.0,NL,2012.0,10.0,,1,9.0,2.0,2.0,4.0,0.0,3.0,2.0,3.0,2.0,3.0,40,32.0,0.0,0.0,11.0,0.0,9,40.0,1.0,1.0,1,1,9,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,2.0,1.0,0,0,1,1,0,1,0,0,0,0,0,0,0,9.0,9,9.0,9.0,9,4,2,9.0,2,999.0,9.0,9.0,1990.0,1.0,200.0,999.0,9.0,0,M,0.0,9.0,9.0,11.0,,10.0,B,9,9,4.0
609,0.27983,Q4,2013,49,49,NL,4.0,1,9,2,2,12,2013,1,1.0,32.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,5.0,9,2.0,13.0,NL,2008.0,99.0,9.0,2,5.0,1.0,9.0,9.0,0.0,3.0,3.0,3.0,3.0,3.0,32,32.0,0.0,0.0,97.0,0.0,9,32.0,3.0,1.0,7,1,9,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,5.0,3.0,0,0,0,0,1,1,1,0,0,0,0,0,0,9.0,9,9.0,9.0,9,4,2,9.0,2,999.0,9.0,9.0,,1.0,400.0,999.0,9.0,0,H,0.0,9.0,9.0,60.0,,5.0,H,9,9,1.0
620,0.43469,Q3,2013,28,28,NL,4.0,1,9,2,2,7,2013,1,1.0,20.0,NO ANSWER,,NO ANSWER,1,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,2007.0,99.0,5.0,9,4,9.0,5.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,9.0,1,9.0,,9,4,3,5.0,2,999.0,9.0,9.0,2012.0,2.0,999.0,999.0,1.0,0,H,0.0,9.0,9.0,999.0,8.0,99.0,9,9,9,
629,0.49299,Q2,2013,23,23,NL,4.0,1,9,2,2,6,2013,1,1.0,47.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,2012.0,6.0,0.0,9,4,9.0,2.0,3.0,0,0,1,1,1,1,0,0,0,0,0,0,0,9.0,1,9.0,1.0,9,4,2,9.0,2,999.0,9.0,9.0,1977.0,2.0,999.0,999.0,3.0,0,L,0.0,9.0,9.0,999.0,5.0,99.0,9,9,9,1.0
634,0.1039,Q4,2013,45,45,NL,4.0,1,9,2,2,11,2013,1,1.0,32.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,5.0,9,1.0,13.0,NL,2006.0,99.0,9.0,1,9.0,1.0,9.0,9.0,0.0,3.0,2.0,3.0,2.0,3.0,39,39.0,0.0,0.0,97.0,0.0,9,39.0,1.0,1.0,7,1,9,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,2.0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,9.0,9,9.0,9.0,9,4,2,9.0,2,999.0,9.0,9.0,2000.0,1.0,100.0,999.0,9.0,0,H,0.0,9.0,9.0,84.0,,10.0,,9,9,3.0
636,0.12029,Q2,2013,22,22,NL,4.0,1,9,2,2,5,2013,1,2.0,20.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,5.0,9,2.0,11.0,NL,2009.0,99.0,9.0,2,,,9.0,9.0,,3.0,1.0,3.0,3.0,3.0,3,3.0,0.0,0.0,97.0,1.0,4,20.0,3.0,1.0,7,1,9,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,5.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,9.0,1,9.0,9.0,9,4,1,3.0,2,999.0,9.0,9.0,2013.0,1.0,300.0,999.0,9.0,1,L,0.0,,,48.0,,,,9,9,4.0
645,0.01831,Q2,2013,16,16,NL,4.0,1,9,2,2,4,2013,1,2.0,47.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,2010.0,99.0,0.0,9,4,9.0,5.0,3.0,1,0,1,1,1,1,0,0,0,0,1,0,0,9.0,1,9.0,,9,2,2,9.0,2,999.0,9.0,9.0,,2.0,999.0,999.0,3.0,0,M,0.0,9.0,9.0,999.0,7.0,99.0,9,9,9,4.0
649,0.42116,Q2,2013,15,15,NL,4.0,1,9,2,2,4,2013,1,1.0,47.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,1,5.0,1,2.0,,NL,2012.0,,9.0,1,9.0,2.0,2.0,,1.0,3.0,2.0,3.0,3.0,3.0,40,0.0,0.0,0.0,99.0,0.0,9,40.0,3.0,1.0,1,1,9,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,2.0,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,9.0,9,9.0,9.0,9,4,2,9.0,2,999.0,9.0,9.0,9999.0,1.0,700.0,999.0,9.0,0,,0.0,9.0,9.0,16.0,,3.0,F,9,9,2.0
651,0.11231,Q4,2013,47,47,NL,4.0,1,9,2,2,11,2013,1,2.0,65.0,NO ANSWER,,NO ANSWER,1,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,0.0,9999.0,99.0,99.0,9,4,9.0,5.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,1,9.0,1,9.0,,9,2,2,9.0,2,999.0,9.0,9.0,2008.0,2.0,999.0,999.0,3.0,0,M,12.0,9.0,9.0,999.0,,99.0,9,9,9,
655,0.0724,Q2,2013,24,24,NL,4.0,1,9,2,2,6,2013,1,2.0,47.0,NO ANSWER,,NO ANSWER,2,99,5.0,9,2.0,13.0,NL,1977.0,99.0,9.0,2,3.0,1.0,9.0,9.0,0.0,3.0,3.0,3.0,3.0,3.0,20,18.0,0.0,0.0,11.0,1.0,2,30.0,3.0,1.0,4,1,9,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,5.0,3.0,0,0,1,0,1,1,1,0,0,0,0,0,0,9.0,2,3.0,9.0,4,4,2,9.0,2,999.0,9.0,9.0,9999.0,1.0,900.0,999.0,9.0,0,,0.0,9.0,9.0,432.0,,3.0,H,9,9,3.0
678,0.0806,Q1,2013,3,3,NL,4.0,1,9,2,2,1,2013,1,2.0,65.0,NO ANSWER,,NO ANSWER,1,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,2011.0,3.0,0.0,9,4,9.0,5.0,3.0,0,1,1,1,0,1,0,0,0,0,1,0,0,9.0,1,9.0,1.0,9,2,2,9.0,2,999.0,9.0,9.0,1970.0,2.0,999.0,999.0,3.0,0,M,0.0,9.0,9.0,999.0,6.0,99.0,9,9,9,
691,0.12887,Q1,2013,8,8,NL,4.0,1,9,2,2,2,2013,1,1.0,20.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,0.0,9999.0,99.0,99.0,9,4,9.0,2.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.0,1,9.0,,9,4,2,9.0,2,999.0,9.0,9.0,2010.0,2.0,999.0,999.0,2.0,0,L,0.0,9.0,9.0,999.0,,99.0,9,9,9,3.0
693,0.12041,Q3,2013,29,29,NL,4.0,1,9,2,2,7,2013,1,1.0,32.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,7,5.0,1,2.0,13.0,NL,2013.0,5.0,0.0,1,9.0,2.0,4.0,,0.0,3.0,3.0,3.0,3.0,3.0,40,0.0,0.0,0.0,99.0,0.0,9,32.0,3.0,1.0,5,1,9,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,5.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,9.0,9,9.0,9.0,9,4,2,9.0,2,999.0,9.0,9.0,2013.0,1.0,200.0,999.0,9.0,0,H,0.0,9.0,9.0,2.0,,8.0,H,9,9,2.0
713,0.31752,Q4,2013,46,46,NL,3.0,1,9,2,2,11,2013,1,1.0,32.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,5.0,9,2.0,10.0,NL,2012.0,10.0,9.0,1,9.0,2.0,4.0,,0.0,3.0,3.0,3.0,3.0,3.0,40,46.0,0.0,6.0,16.0,0.0,9,40.0,3.0,1.0,2,1,9,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,2.0,3.0,0,0,1,0,1,1,0,0,0,0,0,0,0,9.0,9,9.0,9.0,9,4,2,9.0,1,4.0,1.0,4.0,,1.0,100.0,999.0,9.0,1,M,0.0,,,13.0,,9.0,G,9,9,
715,0.3584,Q2,2013,25,25,NL,4.0,1,9,2,2,6,2013,1,2.0,20.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,,99.0,99.0,9,4,9.0,2.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,9.0,1,9.0,2.0,9,4,1,5.0,2,999.0,9.0,9.0,2010.0,2.0,999.0,999.0,1.0,1,H,0.0,,,999.0,,99.0,9,9,9,
718,0.16711,Q3,2013,34,34,NL,4.0,1,9,2,2,8,2013,1,2.0,32.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,5.0,9,2.0,13.0,NL,2003.0,99.0,9.0,2,6.0,1.0,9.0,9.0,0.0,3.0,1.0,3.0,3.0,2.0,32,15.0,0.0,0.0,11.0,0.0,9,32.0,1.0,1.0,7,1,9,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,5.0,1.0,0,0,1,1,0,0,1,0,0,0,0,0,0,9.0,9,9.0,9.0,9,4,2,9.0,2,999.0,9.0,9.0,2003.0,1.0,200.0,999.0,9.0,0,H,0.0,9.0,9.0,120.0,,9.0,H,9,9,1.0
719,0.11841,Q1,2013,11,11,NL,4.0,1,9,2,2,3,2013,1,1.0,47.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,5.0,9,2.0,13.0,NL,2010.0,99.0,9.0,1,9.0,1.0,9.0,9.0,0.0,3.0,3.0,3.0,3.0,3.0,36,36.0,0.0,0.0,97.0,0.0,9,36.0,3.0,1.0,7,1,9,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,2.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.0,9,9.0,9.0,9,4,2,9.0,2,999.0,9.0,9.0,2010.0,1.0,300.0,999.0,9.0,0,H,0.0,9.0,9.0,36.0,,9.0,H,9,9,2.0
723,0.06348,Q1,2013,12,12,NL,4.0,1,9,2,2,3,2013,1,2.0,65.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,5.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,2012.0,12.0,9.0,3,4,9.0,5.0,2.0,1,0,1,0,1,1,0,0,0,0,1,0,0,9.0,1,9.0,1.0,9,2,2,9.0,2,999.0,9.0,9.0,1970.0,2.0,999.0,400.0,1.0,0,L,0.0,9.0,9.0,999.0,3.0,99.0,9,9,H,2.0
735,0.03653,Q3,2013,34,34,NL,4.0,1,9,2,2,8,2013,1,2.0,65.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,7,5.0,1,2.0,13.0,NL,2001.0,99.0,9.0,2,4.0,1.0,9.0,9.0,0.0,3.0,3.0,3.0,3.0,3.0,32,0.0,0.0,0.0,99.0,0.0,9,32.0,3.0,1.0,7,1,9,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.0,9,9.0,9.0,9,4,2,9.0,1,9.0,1.0,1.0,,1.0,400.0,999.0,9.0,1,L,12.0,,,144.0,,6.0,H,9,9,2.0
742,0.0958,Q3,2013,33,33,NL,4.0,1,9,2,2,8,2013,1,1.0,65.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,2009.0,99.0,0.0,9,4,9.0,2.0,3.0,0,1,1,1,0,1,0,0,0,0,1,0,0,9.0,1,9.0,,9,2,2,9.0,1,25.0,2.0,5.0,,2.0,999.0,999.0,3.0,1,M,0.0,,,999.0,8.0,99.0,9,9,9,1.0
760,0.09175,Q2,2013,15,15,NL,4.0,1,9,2,2,4,2013,1,1.0,20.0,NO ANSWER,,NO ANSWER,2,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,,9999.0,99.0,99.0,9,4,9.0,5.0,2.0,0,0,1,0,0,1,1,0,0,0,0,0,0,9.0,1,9.0,2.0,9,4,1,2.0,2,999.0,9.0,9.0,9999.0,2.0,999.0,999.0,2.0,1,,0.0,,,999.0,,99.0,9,9,9,3.0
781,0.09291,Q3,2013,29,29,NL,4.0,1,9,2,2,7,2013,1,1.0,20.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,5.0,9,2.0,,NL,2013.0,5.0,0.0,2,5.0,2.0,2.0,2.0,0.0,3.0,3.0,3.0,3.0,3.0,25,25.0,0.0,0.0,97.0,1.0,2,40.0,3.0,1.0,4,1,9,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,2.0,1.0,1,0,1,1,0,1,0,0,0,0,1,0,0,9.0,2,3.0,9.0,9,2,2,9.0,2,999.0,9.0,9.0,2012.0,1.0,400.0,999.0,9.0,0,M,0.0,9.0,9.0,2.0,,4.0,H,9,9,4.0
804,0.09628,Q4,2013,42,42,NL,4.0,1,9,2,2,10,2013,1,2.0,20.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,5.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,2013.0,7.0,5.0,3,4,9.0,5.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,9.0,1,9.0,2.0,9,4,1,5.0,2,999.0,9.0,9.0,2013.0,2.0,999.0,,1.0,1,H,0.0,,,999.0,3.0,99.0,9,9,H,
805,0.1517,Q4,2013,49,49,NL,4.0,1,9,2,2,12,2013,1,2.0,32.0,NO ANSWER,,NO ANSWER,1,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,0.0,9999.0,99.0,99.0,9,4,9.0,5.0,3.0,0,1,1,1,0,0,0,0,0,0,1,0,0,9.0,1,9.0,,9,2,2,9.0,1,20.0,1.0,5.0,2003.0,2.0,999.0,999.0,3.0,1,M,0.0,,,999.0,,99.0,9,9,9,
808,0.17189,Q3,2013,28,28,NL,4.0,1,9,2,2,7,2013,1,1.0,47.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,5.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,2013.0,3.0,0.0,3,4,9.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.0,1,9.0,,9,4,2,9.0,2,999.0,9.0,9.0,,2.0,999.0,300.0,1.0,0,M,12.0,9.0,9.0,999.0,3.0,99.0,9,9,H,4.0
825,0.19499,Q1,2013,13,13,NL,4.0,1,9,2,2,3,2013,1,2.0,47.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,5.0,9,1.0,12.0,NL,2010.0,99.0,9.0,2,6.0,2.0,2.0,4.0,0.0,3.0,2.0,3.0,2.0,2.0,32,45.0,13.0,0.0,16.0,0.0,9,32.0,3.0,1.0,2,1,9,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,5.0,1.0,0,0,0,0,1,1,1,0,0,0,0,0,0,9.0,9,9.0,9.0,9,4,2,9.0,2,999.0,9.0,9.0,1993.0,1.0,300.0,999.0,9.0,0,H,0.0,9.0,9.0,36.0,,5.0,H,9,9,4.0
831,0.11895,Q3,2013,28,28,NL,4.0,1,9,2,2,7,2013,1,2.0,32.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,5.0,9,2.0,12.0,NL,2010.0,99.0,9.0,2,6.0,2.0,,,0.0,3.0,3.0,3.0,3.0,3.0,3,6.0,3.0,0.0,16.0,1.0,4,16.0,3.0,1.0,2,1,9,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,5.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,9.0,2,6.0,9.0,9,4,2,9.0,2,999.0,9.0,9.0,1997.0,1.0,200.0,999.0,9.0,0,H,0.0,9.0,9.0,36.0,,2.0,H,9,9,
833,0.09002,Q3,2013,34,34,NL,4.0,1,9,2,2,8,2013,1,1.0,20.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,5.0,9,2.0,14.0,NL,2012.0,7.0,9.0,2,,2.0,,,0.0,3.0,1.0,3.0,3.0,3.0,5,10.0,0.0,0.0,2.0,1.0,4,40.0,3.0,1.0,2,1,9,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,2.0,1.0,0,0,1,1,1,1,1,0,0,0,0,0,0,9.0,1,9.0,9.0,9,4,2,9.0,2,999.0,9.0,9.0,2013.0,1.0,900.0,999.0,9.0,0,M,0.0,9.0,9.0,13.0,,2.0,G,9,9,4.0
