,COEFF,QUARTER,REFYEAR,COUNTRY,DEGURBA,HHTYPE,HHINST,INTQUEST,YEAR,HHPRIV,SEX,AGE,NATIONAL,YEARESID,COUNTRYB,PROXY,NOWKREAS,STAPRO,SIGNISAL,SUPVISOR,SIZEFIRM,COUNTRYW,YSTARTWK,MSTARTWK,WAYJFOUN,FTPT,FTPTREAS,TEMP,TEMPREAS,TEMPDUR,TEMPAGCY,SHIFTWK,EVENWK,NIGHTWK,SATWK,SUNWK,HWUSUAL,HWACTUAL,HWOVERP,HWOVERPU,HOURREAS,WISHMORE,WAYMORE,HWWISH,HOMEWK,LOOKOJ,LOOKREAS,EXIST2J,STAPRO2J,HWACTUA2,EXISTPR,YEARPR,MONTHPR,LEAVREAS,STAPROPR,SEEKWORK,SEEKREAS,SEEKTYPE,SEEKDUR,METHODA,METHODB,METHODC,METHODD,METHODE,METHODF,METHODG,METHODH,METHODI,METHODJ,METHODK,METHODL,METHODM,WANTWORK,AVAILBLE,AVAIREAS,PRESEEK,NEEDCARE,REGISTER,EDUCSTAT,EDUCLEVL,COURATT,COURLEN,COURPURP,COURWORH,HATYEAR,ILOSTAT,ISCO1D,ISCOPR1D,DURUNE,EDUC4WN,HATLEV1D,METHFW,LENTR4W,PURP4W,STARTIME,LEAVCLAS,INCDECIL,NACE1D,NACE2J1D,NACEPR1D
1840,,_A,2013,FI,3.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,,9999.0,99.0,99.0,9,4,9.0,6.0,3.0,1,0,1,1,1,1,0,0,0,0,0,0,0,9.0,1,9.0,,9.0,,,9,,999.0,9,9.0,2005.0,2.0,999.0,999.0,3.0,,L,0.0,9.0,9.0,999.0,,99.0,9,9,9
1841,0.12871,_A,2013,FI,3.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,1.0,2012.0,8.0,1.0,5,4,9.0,2.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.0,1,9.0,2.0,9.0,4.0,1.0,3,2.0,999.0,9,9.0,2010.0,2.0,999.0,700.0,1.0,1.0,L,0.0,,,999.0,4.0,99.0,9,9,G
1842,,_A,2013,FI,3.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,,9999.0,99.0,99.0,9,4,9.0,6.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.0,1,9.0,,9.0,,,9,,999.0,9,9.0,2010.0,2.0,999.0,999.0,1.0,,L,0.0,9.0,9.0,999.0,,99.0,9,9,9
1843,0.194203,_A,2013,FI,3.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,0.0,9999.0,99.0,99.0,9,4,9.0,3.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,9.0,1,9.0,2.0,9.0,4.0,1.0,2,2.0,999.0,9,9.0,2011.0,2.0,999.0,999.0,1.0,1.0,L,0.0,,,999.0,,99.0,9,9,9
1845,0.176712,_A,2013,FI,3.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,0.0,9999.0,99.0,99.0,9,4,9.0,4.0,1.0,0,0,1,1,0,1,0,0,0,0,0,0,0,9.0,1,9.0,2.0,9.0,4.0,1.0,2,2.0,999.0,9,9.0,2010.0,2.0,999.0,999.0,1.0,1.0,L,0.0,,,999.0,,99.0,9,9,9
1846,,_A,2013,FI,3.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,,9999.0,99.0,99.0,9,4,9.0,6.0,1.0,0,0,1,1,1,1,1,0,0,0,0,0,0,9.0,1,9.0,,9.0,,,9,,999.0,9,9.0,2011.0,2.0,999.0,999.0,1.0,,L,0.0,9.0,9.0,999.0,,99.0,9,9,9
1847,,_A,2013,FI,3.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,,9999.0,99.0,99.0,9,4,9.0,6.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,9.0,1,9.0,,9.0,,,9,,999.0,9,9.0,2010.0,2.0,999.0,999.0,1.0,,L,0.0,9.0,9.0,999.0,,99.0,9,9,9
1848,0.154827,_A,2013,FI,3.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,0.0,9999.0,99.0,99.0,9,4,9.0,3.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.0,1,9.0,3.0,9.0,1.0,2.0,9,2.0,999.0,9,9.0,2009.0,2.0,999.0,999.0,1.0,0.0,L,0.0,9.0,9.0,999.0,,99.0,9,9,9
1851,0.221578,_A,2013,FI,3.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,0.0,9999.0,99.0,99.0,9,4,9.0,5.0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,0,9.0,1,9.0,2.0,9.0,4.0,1.0,3,2.0,999.0,9,9.0,2010.0,2.0,999.0,999.0,1.0,1.0,L,0.0,,,999.0,,99.0,9,9,9
1853,0.074475,_A,2013,FI,3.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,1.0,2012.0,7.0,1.0,5,4,9.0,5.0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,9.0,1,9.0,2.0,9.0,4.0,1.0,3,1.0,30.0,2,4.0,2012.0,2.0,999.0,600.0,1.0,1.0,L,0.0,,,999.0,4.0,99.0,9,9,H
1855,0.24249,_A,2013,FI,3.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,1.0,2012.0,7.0,1.0,5,4,9.0,3.0,1.0,1,0,1,1,0,1,0,0,0,0,0,0,0,9.0,1,9.0,2.0,9.0,1.0,2.0,9,2.0,999.0,9,9.0,2010.0,2.0,999.0,900.0,1.0,0.0,L,0.0,9.0,9.0,999.0,4.0,99.0,9,9,B
1858,,_A,2013,FI,3.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,,9999.0,99.0,99.0,9,4,9.0,6.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,9.0,1,9.0,,9.0,,,9,,999.0,9,9.0,2010.0,2.0,999.0,999.0,1.0,,L,0.0,9.0,9.0,999.0,,99.0,9,9,9
1860,,_A,2013,FI,3.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,,9999.0,99.0,99.0,9,4,9.0,6.0,1.0,0,0,1,0,1,1,0,0,0,0,0,0,0,9.0,1,9.0,,9.0,,,9,,999.0,9,9.0,2012.0,2.0,999.0,999.0,1.0,,L,0.0,9.0,9.0,999.0,,99.0,9,9,9
1861,,_A,2013,FI,3.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,,9999.0,99.0,99.0,9,4,9.0,6.0,1.0,1,0,1,1,0,1,0,0,0,0,0,0,0,9.0,1,9.0,,9.0,,,9,,999.0,9,9.0,2010.0,2.0,999.0,999.0,1.0,,L,0.0,9.0,9.0,999.0,,99.0,9,9,9
1862,,_A,2013,FI,3.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,,9999.0,99.0,99.0,9,4,9.0,6.0,1.0,0,0,1,0,1,0,1,0,0,0,0,0,0,9.0,1,9.0,,9.0,,,9,,999.0,9,9.0,2011.0,2.0,999.0,999.0,1.0,,L,0.0,9.0,9.0,999.0,,99.0,9,9,9
1863,,_A,2013,FI,3.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,,9999.0,99.0,99.0,9,4,9.0,6.0,1.0,1,0,1,1,1,1,0,0,0,0,0,0,0,9.0,1,9.0,,9.0,,,9,,999.0,9,9.0,2008.0,2.0,999.0,999.0,1.0,,L,0.0,9.0,9.0,999.0,,99.0,9,9,9
1864,,_A,2013,FI,3.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,,9999.0,99.0,99.0,9,4,9.0,6.0,1.0,1,0,1,1,1,1,1,0,0,0,0,0,0,9.0,1,9.0,,9.0,,,9,,999.0,9,9.0,2010.0,2.0,999.0,999.0,1.0,,L,0.0,9.0,9.0,999.0,,99.0,9,9,9
1865,,_A,2013,FI,3.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,,9999.0,99.0,99.0,9,4,9.0,6.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.0,1,9.0,,9.0,,,9,,999.0,9,9.0,2010.0,2.0,999.0,999.0,1.0,,L,0.0,9.0,9.0,999.0,,99.0,9,9,9
1866,0.221961,_A,2013,FI,3.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,0.0,9999.0,99.0,99.0,9,4,9.0,3.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.0,1,9.0,2.0,9.0,,2.0,9,2.0,999.0,9,9.0,2004.0,2.0,999.0,999.0,1.0,0.0,L,0.0,9.0,9.0,999.0,,99.0,9,9,9
1867,,_A,2013,FI,3.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,,9999.0,99.0,99.0,9,4,9.0,6.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,9.0,1,9.0,,9.0,,,9,,999.0,9,9.0,2013.0,2.0,999.0,999.0,1.0,,L,0.0,9.0,9.0,999.0,,99.0,9,9,9
1868,,_A,2013,FI,3.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,,9999.0,99.0,99.0,9,4,9.0,6.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,9.0,1,9.0,,9.0,,,9,,999.0,9,9.0,2010.0,2.0,999.0,999.0,1.0,,L,0.0,9.0,9.0,999.0,,99.0,9,9,9
1872,,_A,2013,FI,3.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,,9999.0,99.0,99.0,9,4,9.0,6.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.0,1,9.0,,9.0,,,9,,999.0,9,9.0,2010.0,2.0,999.0,999.0,1.0,,L,0.0,9.0,9.0,999.0,,99.0,9,9,9
1873,0.228699,_A,2013,FI,3.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,1.0,2011.0,6.0,1.0,9,4,9.0,3.0,1.0,1,1,1,1,1,1,1,0,0,0,0,0,0,9.0,1,9.0,2.0,9.0,4.0,1.0,3,1.0,3.0,2,3.0,2010.0,2.0,999.0,999.0,1.0,1.0,L,0.0,,,999.0,6.0,99.0,9,9,9
1876,0.224449,_A,2013,FI,3.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,0.0,9999.0,99.0,99.0,9,4,9.0,4.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.0,1,9.0,2.0,9.0,4.0,1.0,2,2.0,999.0,9,9.0,2010.0,2.0,999.0,999.0,1.0,1.0,L,0.0,,,999.0,,99.0,9,9,9
1884,,_A,2013,FI,3.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,,9999.0,99.0,99.0,9,4,9.0,6.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.0,2,1.0,,9.0,,,9,,999.0,9,9.0,2010.0,3.0,999.0,999.0,9.0,,L,0.0,9.0,9.0,999.0,,99.0,9,9,9
1905,0.20268,_A,2013,FI,3.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,1.0,2012.0,8.0,5.0,5,4,9.0,3.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,9.0,2,1.0,2.0,9.0,4.0,1.0,2,2.0,999.0,9,9.0,2010.0,3.0,999.0,900.0,9.0,1.0,L,0.0,,,999.0,4.0,99.0,9,9,A
1915,,_A,2013,FI,3.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,,9999.0,99.0,99.0,9,4,9.0,6.0,1.0,0,1,1,1,1,1,0,0,0,0,0,0,0,9.0,2,1.0,,9.0,,,9,,999.0,9,9.0,2011.0,3.0,999.0,999.0,9.0,,L,0.0,9.0,9.0,999.0,,99.0,9,9,9
1917,,_A,2013,FI,3.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,,9999.0,99.0,99.0,9,4,9.0,6.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,9.0,2,1.0,,9.0,,,9,,999.0,9,9.0,2010.0,3.0,999.0,999.0,9.0,,L,0.0,9.0,9.0,999.0,,99.0,9,9,9
1927,0.110756,_A,2013,FI,3.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,0.0,9999.0,99.0,99.0,9,4,9.0,3.0,1.0,0,0,1,1,0,1,0,0,0,0,0,0,0,9.0,2,1.0,2.0,9.0,4.0,1.0,2,1.0,6.0,2,4.0,2010.0,3.0,999.0,999.0,9.0,1.0,L,0.0,,,999.0,,99.0,9,9,9
1952,0.163162,_A,2013,FI,3.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,1.0,2012.0,7.0,5.0,5,4,9.0,3.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,9.0,2,1.0,2.0,9.0,4.0,1.0,3,2.0,999.0,9,9.0,2012.0,3.0,999.0,900.0,9.0,1.0,L,0.0,,,999.0,4.0,99.0,9,9,G
1955,,_A,2013,FI,3.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,,9999.0,99.0,99.0,9,4,9.0,6.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.0,2,1.0,,9.0,,,9,,999.0,9,9.0,2011.0,3.0,999.0,999.0,9.0,,L,0.0,9.0,9.0,999.0,,99.0,9,9,9
1960,,_A,2013,FI,3.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,,9999.0,99.0,99.0,9,4,9.0,6.0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,9.0,2,1.0,,9.0,,,9,,999.0,9,9.0,2012.0,3.0,999.0,999.0,9.0,,L,0.0,9.0,9.0,999.0,,99.0,9,9,9
1969,,_A,2013,FI,3.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,,9999.0,99.0,99.0,9,4,9.0,6.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.0,2,1.0,,9.0,,,9,,999.0,9,9.0,2011.0,3.0,999.0,999.0,9.0,,L,0.0,9.0,9.0,999.0,,99.0,9,9,9
1974,0.126853,_A,2013,FI,3.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,0.0,9999.0,99.0,99.0,9,4,9.0,5.0,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,9.0,2,1.0,2.0,9.0,4.0,1.0,2,2.0,999.0,9,9.0,2010.0,3.0,999.0,999.0,9.0,1.0,L,0.0,,,999.0,,99.0,9,9,9
1992,,_A,2013,FI,3.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,,9999.0,99.0,99.0,9,4,9.0,6.0,1.0,0,0,1,1,0,1,0,0,0,0,0,0,0,9.0,2,1.0,,9.0,,,9,,999.0,9,9.0,2010.0,3.0,999.0,999.0,9.0,,L,0.0,9.0,9.0,999.0,,99.0,9,9,9
1995,0.217621,_A,2013,FI,3.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,0.0,9999.0,99.0,99.0,9,4,9.0,3.0,1.0,0,0,1,1,0,1,0,0,0,0,0,0,0,9.0,2,1.0,2.0,9.0,4.0,1.0,2,2.0,999.0,9,9.0,2010.0,3.0,999.0,999.0,9.0,1.0,L,0.0,,,999.0,,99.0,9,9,9
2011,,_A,2013,FI,3.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,,9999.0,99.0,99.0,9,4,9.0,6.0,1.0,0,0,1,0,1,1,0,0,0,0,0,0,0,9.0,2,1.0,,9.0,,,9,,999.0,9,9.0,2010.0,3.0,999.0,999.0,9.0,,L,0.0,9.0,9.0,999.0,,99.0,9,9,9
