,COEFF,QUARTER,REFYEAR,REFWEEK,INTWEEK,COUNTRY,DEGURBA,HHTYPE,HHINST,INTWAVE,INTQUEST,REM,YEAR,HHPRIV,SEX,AGE,NATIONAL,YEARESID,COUNTRYB,PROXY,NOWKREAS,STAPRO,SIGNISAL,SUPVISOR,SIZEFIRM,COUNTRYW,YSTARTWK,MSTARTWK,WAYJFOUN,FTPT,FTPTREAS,TEMP,TEMPREAS,TEMPDUR,TEMPAGCY,SHIFTWK,EVENWK,NIGHTWK,SATWK,SUNWK,HWUSUAL,HWACTUAL,HWOVERP,HWOVERPU,HOURREAS,WISHMORE,WAYMORE,HWWISH,HOMEWK,LOOKOJ,LOOKREAS,EXIST2J,STAPRO2J,HWACTUA2,EXISTPR,YEARPR,MONTHPR,LEAVREAS,STAPROPR,SEEKWORK,SEEKREAS,SEEKTYPE,SEEKDUR,METHODA,METHODB,METHODC,METHODD,METHODE,METHODF,METHODG,METHODH,METHODI,METHODJ,METHODK,METHODL,METHODM,WANTWORK,AVAILBLE,AVAIREAS,PRESEEK,NEEDCARE,REGISTER,EDUCSTAT,EDUCLEVL,COURATT,COURLEN,COURPURP,COURWORH,HATYEAR,ILOSTAT,ISCO1D,ISCOPR1D,DURUNE,EDUC4WN,HATLEV1D,METHFW,LENTR4W,PURP4W,STARTIME,LEAVCLAS,INCDECIL,NACE1D,NACE2J1D,NACEPR1D,HHNBPERS
901,0.05905,_A,2013,11,12,HU,4.0,1,9,3,2,3,2013,1,2.0,15-24,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2012,10.0,1.0,5,4,9,2,1,1,1,1,1,1,1,0,0,0,1,1,1,0,9,1,9,1,9,2,2.0,9,2.0,999,9,9,2012,2.0,999.0,300,1.0,0.0,H,0.0,9.0,9.0,999,3.0,99.0,9,9,H,5
926,0.05244,_A,2013,4,5,HU,3.0,1,9,1,2,1,2013,1,1.0,25-39,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,0.0,9,2,10,000-OWN COUNTRY,2011,10.0,9,1,9,1,9,9,0,1,2,3,2,3,40,40,0,0,97,0,9,40,3,1,7,1,9,99,9.0,9999,99.0,99.0,9,9,9,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,9,9,9,9,4,2.0,9,2.0,999,9,9,2002,1.0,700.0,999,9.0,0.0,M,0.0,9.0,9.0,15,,8.0,B,9,9,5
931,0.03228,_A,2013,4,5,HU,3.0,1,9,2,2,1,2013,1,1.0,25-39,005-EU28,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2012,12.0,1.0,5,4,9,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,9,1,9,1,9,2,2.0,9,2.0,999,9,9,1998,2.0,999.0,900,1.0,0.0,M,0.0,9.0,9.0,999,2.0,99.0,9,9,B,2
953,0.03081,_A,2013,36,37,HU,4.0,1,9,5,2,9,2013,1,1.0,15-24,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,0.0,9999,99.0,99.0,9,4,9,3,3,0,0,1,1,1,1,0,0,0,0,0,0,0,9,1,9,2,9,4,2.0,9,2.0,999,9,9,2009,2.0,999.0,999,3.0,0.0,M,0.0,9.0,9.0,999,,99.0,9,9,9,3
968,0.02825,_A,2013,32,33,HU,4.0,1,9,4,2,8,2013,1,2.0,40-54,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2012,12.0,1.0,5,4,9,6,2,1,0,1,1,0,1,0,0,0,0,0,0,0,9,1,9,1,9,1,2.0,9,2.0,999,9,9,1986,2.0,999.0,900,2.0,0.0,M,0.0,9.0,9.0,999,4.0,99.0,9,9,A,2
972,0.04501,_A,2013,3,4,HU,4.0,1,9,4,2,1,2013,1,2.0,25-39,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,5.0,9,2,13,000-OWN COUNTRY,2012,3.0,0,1,9,2,2,3,0,1,1,3,3,3,40,40,0,0,97,0,9,40,3,1,2,1,9,99,9.0,9999,99.0,99.0,9,9,9,3,1,1,0,0,1,0,1,0,0,0,1,0,0,0,9,9,9,9,9,4,2.0,9,2.0,999,9,9,2011,1.0,400.0,999,9.0,0.0,H,0.0,9.0,9.0,10,,5.0,B,9,9,5
984,0.01583,_A,2013,41,42,HU,3.0,1,9,6,2,10,2013,1,1.0,25-39,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2012,5.0,0.0,9,4,9,2,3,0,0,0,1,1,1,0,0,0,0,0,0,0,9,1,9,1,9,4,2.0,9,2.0,999,9,9,1993,2.0,999.0,999,3.0,0.0,L,0.0,9.0,9.0,999,5.0,99.0,9,9,9,3
1007,0.01803,_A,2013,17,18,HU,3.0,1,9,3,2,4,2013,1,2.0,25-39,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2012,7.0,1.0,5,4,9,3,2,1,1,1,1,0,1,0,0,0,0,0,0,0,9,1,9,1,9,1,2.0,9,2.0,999,9,9,1992,2.0,999.0,900,2.0,0.0,L,0.0,9.0,9.0,999,4.0,99.0,9,9,H,5
1054,0.02581,_A,2013,1,2,HU,3.0,1,9,4,2,1,2013,1,1.0,40-54,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2011,10.0,1.0,9,4,9,2,3,1,0,0,1,0,1,0,0,0,0,1,0,0,9,1,9,1,9,1,2.0,9,2.0,999,9,9,1988,2.0,999.0,999,3.0,0.0,L,0.0,9.0,9.0,999,5.0,99.0,9,9,9,4
1073,0.03065,_A,2013,25,26,HU,4.0,1,9,2,2,6,2013,1,2.0,25-39,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2012,10.0,0.0,5,4,9,3,2,1,1,1,1,1,1,0,0,0,1,0,0,0,9,1,9,1,9,1,2.0,9,2.0,999,9,9,1989,2.0,999.0,800,2.0,0.0,L,0.0,9.0,9.0,999,4.0,99.0,9,9,B,3
1076,0.03111,_A,2013,30,31,HU,3.0,1,9,3,2,7,2013,1,2.0,40-54,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2011,12.0,1.0,9,4,9,2,3,1,0,0,1,0,1,0,0,0,0,0,0,0,9,1,9,1,9,1,2.0,9,2.0,999,9,9,1975,2.0,999.0,999,3.0,0.0,L,0.0,9.0,9.0,999,6.0,99.0,9,9,9,3
1114,0.06313,_A,2013,2,3,HU,4.0,1,9,5,2,1,2013,1,1.0,40-54,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2012,1.0,0.0,9,4,9,2,3,0,0,1,1,0,1,0,0,0,0,0,0,0,9,1,9,1,9,2,2.0,9,2.0,999,9,9,1984,2.0,999.0,999,3.0,0.0,M,0.0,9.0,9.0,999,5.0,99.0,9,9,9,5
1124,0.01161,_A,2013,31,32,HU,3.0,1,9,2,2,8,2013,1,2.0,40-54,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,5.0,9,2,10,000-OWN COUNTRY,2013,7.0,0,2,5,2,2,1,0,3,1,2,2,2,0,16,0,0,98,1,4,40,3,1,4,1,9,99,9.0,9999,99.0,99.0,9,9,9,2,2,1,0,0,1,1,1,0,0,0,0,0,0,0,9,1,9,9,9,2,2.0,9,2.0,999,9,9,1983,1.0,500.0,999,9.0,0.0,M,0.0,9.0,9.0,1,,,H,9,9,1
1126,0.07349,_A,2013,25,26,HU,4.0,1,9,1,2,6,2013,1,1.0,25-39,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,0.0,9,2,10,000-OWN COUNTRY,2010,99.0,9,1,9,2,2,2,0,3,3,3,1,1,36,36,0,0,97,1,2,50,3,1,4,1,9,99,9.0,9999,99.0,99.0,9,9,9,2,3,0,0,0,1,0,1,0,0,0,0,0,0,0,9,1,9,9,9,4,2.0,9,2.0,999,9,9,1994,1.0,800.0,999,9.0,0.0,M,0.0,9.0,9.0,36,,9.0,H,9,9,4
1139,0.03624,_A,2013,45,46,HU,3.0,1,9,5,2,11,2013,1,2.0,25-39,005-EU28,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2011,,1.0,9,4,9,3,3,1,1,1,1,1,1,0,0,0,0,0,0,0,9,1,9,1,9,1,2.0,9,2.0,999,9,9,1993,2.0,999.0,999,3.0,0.0,L,0.0,9.0,9.0,999,7.0,99.0,9,9,9,5
1158,0.057,_A,2013,44,45,HU,4.0,1,9,3,2,10,2013,1,1.0,40-54,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2011,,0.0,9,4,9,2,3,0,0,1,1,0,1,0,0,0,0,0,0,0,9,1,9,1,9,4,2.0,9,2.0,999,9,9,1986,2.0,999.0,999,3.0,0.0,M,0.0,9.0,9.0,999,7.0,99.0,9,9,9,4
1172,0.06377,_A,2013,38,39,HU,3.0,1,9,6,2,9,2013,1,1.0,15-24,005-EU28,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,0.0,9999,99.0,99.0,9,4,9,6,1,1,1,1,1,1,1,0,0,0,1,0,0,0,9,1,9,2,9,4,2.0,9,2.0,999,9,9,2011,2.0,999.0,999,1.0,0.0,M,0.0,9.0,9.0,999,,99.0,9,9,9,5
1178,0.00969,_A,2013,16,17,HU,3.0,1,9,3,2,4,2013,1,1.0,55-74,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2011,,0.0,9,4,9,3,3,1,1,1,1,1,1,0,0,0,0,1,0,0,9,1,9,1,9,1,2.0,9,2.0,999,9,9,1970,2.0,999.0,999,3.0,0.0,M,0.0,9.0,9.0,999,7.0,99.0,9,9,9,3
1210,0.02803,_A,2013,17,18,HU,3.0,1,9,3,2,4,2013,1,2.0,40-54,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,0.0,9,2,15,000-OWN COUNTRY,2013,2.0,0,2,5,2,2,1,0,3,3,3,3,3,0,16,0,0,98,1,2,50,3,1,2,1,9,99,9.0,9999,99.0,99.0,9,9,9,3,3,0,0,1,1,1,1,0,0,0,0,0,0,0,9,1,9,9,9,2,2.0,9,2.0,999,9,9,1980,1.0,500.0,999,9.0,0.0,M,0.0,9.0,9.0,2,,1.0,B,9,9,2
1218,0.03704,_A,2013,33,34,HU,3.0,1,9,3,2,8,2013,1,2.0,40-54,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,0.0,9,2,13,000-OWN COUNTRY,2013,6.0,0,2,5,2,2,2,0,3,3,3,3,3,30,30,0,0,97,1,4,40,3,1,7,2,5,30,9.0,9999,99.0,99.0,9,9,9,3,1,1,0,1,1,1,1,0,0,0,1,0,0,0,9,1,9,9,9,4,2.0,9,2.0,999,9,9,1974,1.0,400.0,999,9.0,0.0,L,0.0,9.0,9.0,2,,,H,A,9,2
1219,0.0151,_A,2013,45,46,HU,3.0,1,9,4,2,11,2013,1,1.0,25-39,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2012,10.0,0.0,9,4,9,3,3,0,0,0,1,0,1,0,0,0,0,0,0,0,9,1,9,1,9,4,2.0,9,2.0,999,9,9,1997,2.0,999.0,999,3.0,0.0,L,0.0,9.0,9.0,999,5.0,99.0,9,9,9,2
1260,0.01972,_A,2013,21,22,HU,3.0,1,9,4,2,5,2013,1,1.0,25-39,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,5.0,9,2,15,000-OWN COUNTRY,2012,11.0,1,1,9,2,2,4,0,3,3,3,3,3,40,32,0,0,12,1,2,50,3,1,2,1,9,99,9.0,9999,99.0,99.0,9,9,9,2,3,1,0,1,1,0,1,0,0,0,1,0,0,0,9,1,9,9,9,2,1.0,3,2.0,999,9,9,1998,1.0,900.0,999,9.0,1.0,L,0.0,,,6,,1.0,H,9,9,5
1297,0.0171,_A,2013,11,12,HU,3.0,1,9,1,2,3,2013,1,1.0,15-24,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,0.0,9999,99.0,99.0,9,4,9,3,1,1,0,1,1,0,0,0,0,0,0,1,0,0,9,1,9,2,9,2,2.0,9,2.0,999,9,9,2009,2.0,999.0,999,1.0,0.0,M,0.0,9.0,9.0,999,,99.0,9,9,9,5
1299,0.01903,_A,2013,11,12,HU,4.0,1,9,6,2,3,2013,1,1.0,15-24,005-EU28,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,0.0,9999,99.0,99.0,9,4,9,5,1,1,0,1,1,0,1,0,0,0,0,0,0,0,9,1,9,2,9,4,2.0,9,2.0,999,9,9,2012,2.0,999.0,999,1.0,0.0,H,0.0,9.0,9.0,999,,99.0,9,9,9,4
1319,0.06576,_A,2013,34,35,HU,3.0,1,9,5,2,8,2013,1,1.0,40-54,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2009,99.0,0.0,9,4,9,6,3,1,0,0,1,1,1,0,0,0,0,0,0,0,9,1,9,1,9,1,2.0,9,2.0,999,9,9,1983,2.0,999.0,999,3.0,0.0,M,0.0,9.0,9.0,999,8.0,99.0,9,9,9,3
1369,0.12279,_A,2013,51,52,HU,3.0,1,9,5,2,12,2013,1,2.0,40-54,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2011,,0.0,9,4,9,2,3,0,0,0,1,1,1,0,0,0,0,0,0,0,9,1,9,1,9,4,2.0,9,2.0,999,9,9,1978,2.0,999.0,999,3.0,0.0,M,0.0,9.0,9.0,999,7.0,99.0,9,9,9,5
1436,0.03008,_A,2013,12,13,HU,3.0,1,9,4,2,3,2013,1,1.0,55-74,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2012,3.0,1.0,9,4,9,2,3,1,0,1,1,0,1,0,0,0,1,1,0,0,9,1,9,1,9,2,2.0,9,2.0,999,9,9,1969,2.0,999.0,999,3.0,0.0,L,0.0,9.0,9.0,999,5.0,99.0,9,9,9,6
1452,0.09919,_A,2013,41,42,HU,4.0,1,9,2,2,10,2013,1,1.0,40-54,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2013,3.0,0.0,5,4,9,2,2,1,1,1,1,1,1,0,0,0,1,0,0,0,9,1,9,1,9,2,2.0,9,2.0,999,9,9,1976,2.0,999.0,500,2.0,0.0,L,0.0,9.0,9.0,999,4.0,99.0,9,9,H,6
1455,0.04379,_A,2013,3,4,HU,3.0,1,9,5,2,1,2013,1,1.0,25-39,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2012,12.0,1.0,5,4,9,3,1,1,0,1,1,0,1,0,0,0,0,0,0,0,9,1,9,1,9,2,2.0,9,2.0,999,9,9,2006,2.0,999.0,900,1.0,0.0,M,0.0,9.0,9.0,999,2.0,99.0,9,9,B,5
1518,0.08005,_A,2013,8,9,HU,3.0,1,9,5,2,2,2013,1,2.0,25-39,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2005,99.0,99.0,9,4,9,3,3,1,0,1,1,1,1,0,0,0,1,0,0,0,9,1,9,4,9,2,2.0,9,2.0,999,9,9,2003,2.0,999.0,999,3.0,0.0,M,0.0,9.0,9.0,999,8.0,99.0,9,9,9,4
1553,0.14365,_A,2013,42,43,HU,4.0,1,9,4,2,10,2013,1,1.0,25-39,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2008,99.0,0.0,9,4,9,3,3,0,1,1,1,1,1,0,0,0,0,0,0,0,9,1,9,1,9,4,2.0,9,2.0,999,9,9,1993,2.0,999.0,999,3.0,0.0,L,0.0,9.0,9.0,999,8.0,99.0,9,9,9,3
1567,0.04323,_A,2013,33,34,HU,4.0,1,9,1,2,8,2013,1,2.0,15-24,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,0.0,9999,99.0,99.0,9,4,9,3,1,1,1,1,1,1,1,0,0,0,1,0,0,0,9,1,9,2,9,2,2.0,9,2.0,999,9,9,2013,2.0,999.0,999,1.0,0.0,M,0.0,9.0,9.0,999,,99.0,9,9,9,5
1573,0.01975,_A,2013,34,35,HU,4.0,1,9,1,2,8,2013,1,1.0,25-39,005-EU28,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2012,5.0,0.0,9,4,9,3,3,1,0,1,1,0,1,0,0,0,0,1,0,0,9,1,9,1,9,2,2.0,9,2.0,999,9,9,1995,2.0,999.0,999,3.0,0.0,M,0.0,9.0,9.0,999,5.0,99.0,9,9,9,3
1579,0.03826,_A,2013,36,37,HU,4.0,1,9,4,2,9,2013,1,1.0,15-24,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,5.0,9,2,11,000-OWN COUNTRY,2013,4.0,0,2,1,1,9,9,0,1,2,2,2,2,25,25,0,0,97,1,4,40,3,1,4,1,9,99,9.0,9999,99.0,99.0,9,9,9,2,2,0,0,1,1,1,1,1,0,0,1,0,0,0,9,1,9,9,9,4,3.0,5,2.0,999,9,9,2008,1.0,500.0,999,9.0,0.0,M,0.0,9.0,9.0,5,,,G,9,9,1
1612,0.08434,_A,2013,37,38,HU,4.0,1,9,1,2,9,2013,1,1.0,55-74,005-EU28,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2008,99.0,0.0,9,4,9,2,3,0,0,0,1,1,1,0,0,0,0,0,0,0,9,1,9,1,9,2,2.0,9,2.0,999,9,9,1982,2.0,999.0,999,3.0,0.0,H,0.0,9.0,9.0,999,8.0,99.0,9,9,9,4
1623,0.10953,_A,2013,25,26,HU,4.0,1,9,2,2,6,2013,1,1.0,55-74,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,5.0,9,2,13,005-EU28,2012,9.0,0,1,9,2,2,4,0,3,3,3,3,3,40,40,0,0,97,1,2,60,3,1,1,1,9,99,9.0,9999,99.0,99.0,9,9,9,3,3,1,0,1,1,0,1,0,0,0,0,0,0,0,9,1,9,9,9,4,2.0,9,1.0,4,2,4,1979,1.0,400.0,999,9.0,1.0,H,0.0,,,9,,1.0,H,9,9,4
1655,0.11785,_A,2013,17,18,HU,4.0,1,9,1,2,4,2013,1,2.0,15-24,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,0.0,9999,99.0,99.0,9,4,9,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,9,5,9,4,2.0,9,2.0,999,9,9,2009,2.0,999.0,999,3.0,0.0,M,0.0,9.0,9.0,999,,99.0,9,9,9,2
1695,0.01503,_A,2013,10,11,HU,4.0,1,9,6,2,3,2013,1,2.0,55-74,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2012,7.0,1.0,5,4,9,3,1,1,0,1,1,1,1,0,0,0,0,1,0,0,9,1,9,5,9,2,2.0,9,2.0,999,9,9,1972,2.0,999.0,800,1.0,0.0,M,0.0,9.0,9.0,999,4.0,99.0,9,9,B,3
1698,0.09728,_A,2013,32,33,HU,4.0,1,9,4,2,8,2013,1,1.0,15-24,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,0.0,9999,99.0,99.0,9,4,9,3,1,1,0,1,1,0,1,0,0,0,0,1,0,1,9,1,9,5,9,2,2.0,9,2.0,999,9,9,2012,2.0,999.0,999,1.0,0.0,M,0.0,9.0,9.0,999,,99.0,9,9,9,4
1724,0.02411,_A,2013,1,2,HU,4.0,1,9,6,2,1,2013,1,1.0,55-74,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2009,99.0,0.0,9,4,9,3,3,1,0,0,1,0,1,0,0,0,0,0,0,0,9,1,9,1,9,1,2.0,9,2.0,999,9,9,1973,2.0,999.0,999,3.0,0.0,M,0.0,9.0,9.0,999,8.0,99.0,9,9,9,3
1737,0.01354,_A,2013,34,35,HU,4.0,1,9,5,2,8,2013,1,2.0,25-39,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2003,99.0,99.0,9,4,9,4,1,1,1,0,1,0,1,0,0,0,0,0,0,0,9,1,9,4,9,4,2.0,9,2.0,999,9,9,1993,2.0,999.0,999,1.0,0.0,M,0.0,9.0,9.0,999,8.0,99.0,9,9,9,5
1755,0.01787,_A,2013,20,21,HU,4.0,1,9,3,2,5,2013,1,2.0,40-54,005-EU28,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2012,9.0,0.0,5,4,9,3,2,1,1,1,1,1,1,0,0,0,0,0,0,0,9,1,9,1,9,2,2.0,9,2.0,999,9,9,1985,2.0,999.0,800,2.0,0.0,M,0.0,9.0,9.0,999,4.0,99.0,9,9,A,1
1772,0.03886,_A,2013,1,2,HU,4.0,1,9,4,2,1,2013,1,1.0,25-39,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2009,99.0,0.0,9,4,9,3,3,0,0,1,1,0,0,0,0,0,1,0,0,0,9,1,9,1,9,4,2.0,9,2.0,999,9,9,1988,2.0,999.0,999,3.0,0.0,L,0.0,9.0,9.0,999,8.0,99.0,9,9,9,2
1814,0.03852,_A,2013,18,19,HU,3.0,1,9,1,2,5,2013,1,1.0,15-24,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2013,3.0,0.0,5,4,9,2,1,1,0,1,1,0,1,0,0,0,0,0,0,0,9,1,9,1,9,1,2.0,9,2.0,999,9,9,2005,2.0,999.0,700,1.0,0.0,M,0.0,9.0,9.0,999,2.0,99.0,9,9,B,4
1887,0.02377,_A,2013,3,4,HU,3.0,1,9,4,2,1,2013,1,1.0,40-54,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2003,99.0,99.0,9,4,9,6,3,0,0,0,1,0,1,0,0,0,0,0,0,0,9,1,9,5,9,4,2.0,9,2.0,999,9,9,1983,2.0,999.0,999,3.0,0.0,L,0.0,9.0,9.0,999,8.0,99.0,9,9,9,6
2019,0.04516,_A,2013,22,23,HU,3.0,1,9,1,2,5,2013,1,1.0,,000-OWN COUNTRY,11+,005-EU28,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2012,5.0,0.0,9,4,9,6,3,1,1,1,1,1,1,0,0,0,1,0,0,0,9,1,9,1,9,4,2.0,9,2.0,999,9,9,1998,2.0,999.0,999,3.0,0.0,M,0.0,9.0,9.0,999,5.0,99.0,9,9,9,5
